User ID,Registration Date,Current Subscription Status,Date of Premium Subscription,Number of Videos Watched,Total Watch Time,Primary Device,Age Group,Country,Favorite Genre,Number of Customer Support Interactions,Net Promoter Score,Engagement Trend,Social Shares
7868,2023-08-17,Premium,2023-08-28,51,70.0,Smart TV,45-54,Australia,Action,1,6,Increasing,2
7869,2023-05-25,Free,,104,136.9,Smart TV,25-34,Brazil,Comedy,1,4,Stable,2
7870,2023-05-20,Premium,2023-06-02,87,95.8,Tablet,45-54,USA,Drama,1,6,Stable,2
7871,2023-05-05,Premium,2023-05-15,51,54.7,Smart TV,55-64,Italy,Action,3,7,Stable,0
7872,2023-08-13,Free,,80,102.5,Tablet,25-34,Italy,Drama,2,3,Increasing,3
7873,2023-07-11,Premium,2023-08-05,155,204.2,Smart TV,35-44,Australia,Comedy,2,6,Increasing,6
7874,2023-06-07,Free,,80,82.1,Smart TV,45-54,UK,Comedy,3,6,Decreasing,1
7875,2023-07-31,Premium,2023-08-09,71,104.3,Smart TV,45-54,Germany,Drama,5,3,Stable,1
7876,2023-05-02,Premium,2023-05-12,20,23.2,Mobile,55-64,Brazil,Drama,3,5,Stable,0
7877,2023-05-07,Premium,2023-05-31,4,7.0,Tablet,45-54,Canada,Documentary,2,8,Stable,0
7878,2023-08-02,Premium,2023-08-04,29,38.8,Mobile,65+,USA,Romance,5,3,Increasing,1
7879,2023-07-23,Premium,2023-08-08,20,30.7,Mobile,35-44,Brazil,Sci-Fi,1,8,Decreasing,0
7880,2023-06-30,Premium,2023-07-06,118,147.9,Desktop,65+,USA,Comedy,0,7,Decreasing,1
7881,2023-04-13,Premium,2023-05-03,99,102.0,Tablet,65+,Spain,Comedy,2,5,Increasing,4
7882,2023-04-29,Premium,2023-05-28,143,164.7,Smart TV,45-54,Canada,Action,0,8,Increasing,5
7883,2023-05-09,Free,,28,38.4,Desktop,55-64,Canada,Romance,0,2,Stable,0
7884,2023-09-15,Premium,2023-09-29,38,58.8,Desktop,45-54,Spain,Drama,0,8,Increasing,1
7885,2023-05-24,Free,,74,103.5,Smart TV,35-44,Brazil,Comedy,4,3,Increasing,2
7886,2023-07-18,Premium,2023-08-06,68,62.6,Tablet,35-44,Spain,Comedy,5,3,Decreasing,3
7887,2023-08-26,Free,,111,125.0,Smart TV,65+,Brazil,Documentary,0,2,Stable,5
7888,2023-07-31,Premium,2023-08-06,82,117.4,Mobile,55-64,Canada,Sci-Fi,5,4,Decreasing,3
7889,2023-07-29,Premium,2023-08-02,33,38.9,Mobile,55-64,Australia,Action,1,7,Decreasing,0
7890,2023-09-12,Premium,2023-09-26,68,106.1,Smart TV,35-44,Italy,Sci-Fi,4,6,Increasing,1
7891,2023-09-20,Premium,2023-09-30,63,68.3,Desktop,45-54,Germany,Action,1,8,Stable,2
7892,2023-04-27,Premium,2023-05-05,137,191.9,Smart TV,35-44,Germany,Drama,0,8,Increasing,3
7893,2023-07-22,Premium,2023-08-11,89,115.2,Desktop,35-44,UK,Documentary,4,6,Stable,1
7894,2023-05-20,Premium,2023-05-23,42,38.5,Tablet,35-44,France,Romance,3,5,Increasing,0
7895,2023-06-27,Premium,2023-07-17,55,86.1,Tablet,35-44,Brazil,Action,2,6,Stable,2
7896,2023-04-20,Premium,2023-05-09,128,182.6,Mobile,18-24,Italy,Documentary,3,6,Increasing,2
7897,2023-09-28,Premium,2023-09-30,25,36.7,Mobile,18-24,Italy,Sci-Fi,0,7,Stable,1
7898,2023-04-09,Free,,50,58.8,Desktop,25-34,UK,Action,2,7,Stable,2
7899,2023-07-07,Premium,2023-07-15,30,29.5,Desktop,35-44,Spain,Romance,3,5,Decreasing,0
7900,2023-04-11,Free,,42,63.6,Desktop,25-34,Spain,Comedy,3,0,Stable,1
7901,2023-07-18,Premium,2023-07-29,37,48.0,Tablet,18-24,Canada,Action,4,3,Increasing,1
7902,2023-09-24,Premium,2023-09-27,60,49.9,Smart TV,45-54,Italy,Action,0,8,Decreasing,1
7903,2023-07-29,Premium,2023-08-03,92,100.2,Mobile,45-54,France,Action,0,8,Increasing,1
7904,2023-06-13,Premium,2023-06-20,94,117.8,Mobile,18-24,Brazil,Documentary,5,2,Decreasing,0
7905,2023-06-12,Premium,2023-06-19,68,79.4,Desktop,35-44,Australia,Drama,4,5,Stable,3
7906,2023-04-30,Premium,2023-05-17,69,106.0,Desktop,65+,Canada,Comedy,1,9,Decreasing,1
7907,2023-09-06,Premium,2023-09-17,87,112.1,Tablet,25-34,Japan,Documentary,0,10,Stable,3
7908,2023-06-02,Free,,66,64.6,Tablet,45-54,Germany,Sci-Fi,5,5,Stable,0
7909,2023-08-28,Premium,2023-09-20,112,139.6,Desktop,18-24,Japan,Sci-Fi,1,9,Decreasing,1
7910,2023-04-13,Free,,90,100.0,Smart TV,65+,France,Documentary,0,1,Stable,3
7911,2023-08-13,Free,,136,141.2,Smart TV,55-64,Australia,Documentary,2,2,Decreasing,2
7912,2023-07-10,Premium,2023-07-23,146,150.6,Tablet,35-44,Australia,Sci-Fi,0,7,Increasing,3
7913,2023-08-23,Premium,2023-08-27,117,138.2,Mobile,65+,Japan,Sci-Fi,2,8,Decreasing,5
7914,2023-07-07,Premium,2023-07-19,61,61.2,Desktop,35-44,Canada,Sci-Fi,0,8,Stable,2
7915,2023-08-08,Premium,2023-08-22,18,27.6,Desktop,35-44,UK,Documentary,0,9,Stable,0
7916,2023-05-06,Premium,2023-05-14,84,87.6,Tablet,45-54,UK,Action,0,8,Stable,1
7917,2023-07-07,Premium,2023-07-28,27,25.7,Tablet,18-24,USA,Comedy,4,6,Decreasing,0
7918,2023-05-04,Premium,2023-05-29,89,125.6,Tablet,65+,France,Action,1,6,Stable,4
7919,2023-06-21,Premium,2023-07-01,15,22.7,Desktop,45-54,Brazil,Sci-Fi,4,4,Decreasing,0
7920,2023-06-26,Premium,2023-06-28,72,83.0,Smart TV,35-44,Spain,Drama,1,6,Stable,2
7921,2023-07-24,Premium,2023-08-01,116,121.1,Smart TV,55-64,Brazil,Documentary,5,2,Stable,3
7922,2023-06-01,Premium,2023-06-14,97,134.2,Smart TV,45-54,UK,Action,1,8,Stable,4
7923,2023-07-31,Premium,2023-08-26,50,52.8,Desktop,45-54,Japan,Action,5,4,Decreasing,0
7924,2023-04-08,Premium,2023-04-14,34,44.2,Tablet,55-64,Japan,Sci-Fi,2,6,Stable,1
7925,2023-09-20,Premium,2023-09-26,35,51.1,Mobile,45-54,Canada,Action,0,10,Increasing,0
7926,2023-05-23,Free,,46,58.8,Mobile,25-34,UK,Sci-Fi,4,6,Stable,1
7927,2023-09-23,Premium,2023-09-28,25,34.2,Tablet,55-64,Germany,Sci-Fi,3,7,Decreasing,0
7928,2023-06-01,Premium,2023-06-30,62,69.2,Tablet,25-34,Australia,Romance,0,10,Decreasing,2
7929,2023-07-11,Premium,2023-08-01,111,149.9,Desktop,65+,France,Comedy,4,3,Stable,4
7930,2023-09-26,Premium,2023-09-30,36,55.0,Desktop,65+,UK,Romance,2,8,Stable,0
7931,2023-05-28,Premium,2023-05-31,35,53.1,Desktop,18-24,Australia,Action,0,9,Decreasing,1
7932,2023-08-04,Premium,2023-08-05,163,238.5,Smart TV,45-54,Japan,Drama,3,6,Increasing,6
7933,2023-08-07,Premium,2023-08-20,48,52.0,Tablet,35-44,France,Comedy,4,3,Increasing,1
7934,2023-08-21,Premium,2023-08-29,110,119.7,Tablet,55-64,Canada,Drama,1,6,Decreasing,3
7935,2023-04-28,Premium,2023-05-28,55,70.2,Desktop,45-54,Japan,Sci-Fi,4,4,Decreasing,2
7936,2023-07-20,Premium,2023-08-07,26,44.9,Tablet,18-24,Japan,Drama,0,8,Stable,1
7937,2023-05-06,Premium,2023-05-12,83,93.9,Desktop,45-54,Canada,Drama,4,5,Decreasing,3
7938,2023-05-17,Free,,48,54.1,Desktop,25-34,Spain,Documentary,3,3,Stable,0
7939,2023-09-08,Premium,2023-09-11,31,42.1,Desktop,35-44,Australia,Documentary,1,9,Decreasing,0
7940,2023-04-24,Premium,2023-04-26,104,146.3,Desktop,55-64,Japan,Romance,4,6,Increasing,4
7941,2023-08-11,Premium,2023-08-14,95,91.2,Desktop,45-54,Germany,Documentary,5,5,Stable,3
7942,2023-04-07,Premium,2023-04-10,33,48.1,Tablet,55-64,Japan,Drama,3,7,Stable,1
7943,2023-05-10,Premium,2023-05-31,55,83.2,Tablet,25-34,France,Sci-Fi,0,9,Increasing,2
7944,2023-08-30,Premium,2023-09-12,36,70.1,Smart TV,65+,UK,Sci-Fi,4,5,Decreasing,0
7945,2023-06-27,Premium,2023-07-08,142,195.5,Smart TV,18-24,Canada,Action,3,5,Increasing,3
7946,2023-07-21,Premium,2023-08-08,9,16.3,Mobile,18-24,Australia,Drama,2,6,Decreasing,0
7947,2023-04-20,Free,,75,107.4,Tablet,18-24,Spain,Action,0,3,Decreasing,1
7948,2023-06-24,Premium,2023-07-07,76,108.2,Desktop,45-54,Japan,Romance,5,2,Stable,1
7949,2023-07-13,Premium,2023-08-01,111,116.5,Desktop,55-64,USA,Action,4,6,Stable,4
7950,2023-06-01,Free,,26,46.1,Desktop,65+,Brazil,Drama,5,1,Stable,0
7951,2023-04-01,Premium,2023-04-19,14,16.4,Tablet,55-64,Canada,Documentary,4,5,Decreasing,0
7952,2023-09-12,Premium,2023-09-14,67,84.3,Smart TV,45-54,Canada,Sci-Fi,0,9,Increasing,3
7953,2023-06-06,Free,,20,46.6,Smart TV,25-34,Japan,Sci-Fi,3,7,Decreasing,0
7954,2023-08-18,Premium,2023-08-30,104,131.3,Smart TV,25-34,France,Drama,3,4,Decreasing,4
7955,2023-06-19,Premium,2023-07-06,73,96.2,Desktop,65+,Australia,Romance,1,7,Increasing,2
7956,2023-05-18,Premium,2023-05-20,68,96.2,Mobile,65+,UK,Action,2,5,Stable,1
7957,2023-08-05,Free,,12,15.3,Desktop,18-24,Canada,Romance,1,1,Decreasing,0
7958,2023-05-21,Premium,2023-05-29,44,53.7,Smart TV,18-24,Germany,Romance,1,9,Decreasing,1
7959,2023-06-15,Premium,2023-06-26,112,157.5,Mobile,18-24,Brazil,Action,2,5,Increasing,4
7960,2023-09-06,Premium,2023-09-23,103,107.7,Desktop,45-54,UK,Comedy,1,7,Increasing,4
7961,2023-07-11,Premium,2023-08-10,44,38.8,Tablet,65+,Germany,Romance,1,6,Decreasing,1
7962,2023-08-06,Premium,2023-08-29,104,80.2,Mobile,25-34,Italy,Documentary,5,5,Decreasing,2
7963,2023-06-02,Free,,85,102.7,Tablet,18-24,Canada,Sci-Fi,1,0,Decreasing,2
7964,2023-04-16,Premium,2023-05-11,79,118.4,Smart TV,55-64,Spain,Drama,3,6,Decreasing,3
7965,2023-05-23,Premium,2023-06-05,84,111.9,Smart TV,65+,USA,Documentary,3,6,Increasing,3
7966,2023-06-20,Premium,2023-07-08,124,138.7,Smart TV,45-54,Italy,Action,2,7,Increasing,5
7967,2023-07-20,Premium,2023-08-19,100,163.3,Smart TV,45-54,Italy,Comedy,5,2,Decreasing,1
7968,2023-08-19,Premium,2023-08-28,129,172.8,Smart TV,45-54,Italy,Sci-Fi,4,5,Stable,5
7969,2023-06-10,Premium,2023-06-20,64,87.3,Tablet,45-54,Italy,Romance,2,8,Stable,2
7970,2023-07-23,Premium,2023-08-22,69,102.6,Mobile,45-54,Japan,Sci-Fi,4,4,Stable,1
7971,2023-08-24,Premium,2023-08-31,58,62.8,Tablet,45-54,Italy,Documentary,1,6,Decreasing,1
7972,2023-05-21,Premium,2023-05-23,73,83.3,Desktop,55-64,Italy,Drama,4,3,Stable,3
7973,2023-09-11,Premium,2023-09-25,116,103.2,Tablet,35-44,Germany,Drama,1,7,Increasing,1
7974,2023-07-09,Premium,2023-07-31,36,45.0,Mobile,65+,Australia,Documentary,5,4,Decreasing,1
7975,2023-06-05,Free,,39,57.5,Tablet,25-34,Australia,Sci-Fi,1,8,Decreasing,1
7976,2023-09-15,Premium,2023-09-16,45,55.5,Smart TV,25-34,UK,Comedy,1,8,Stable,1
7977,2023-07-05,Premium,2023-07-13,124,150.2,Mobile,65+,Canada,Sci-Fi,0,8,Stable,4
7978,2023-05-24,Free,,55,59.0,Smart TV,55-64,UK,Romance,5,1,Stable,1
7979,2023-04-16,Free,,81,82.0,Mobile,25-34,Canada,Romance,0,6,Stable,2
7980,2023-09-15,Free,,54,47.1,Desktop,55-64,Brazil,Romance,4,0,Increasing,2
7981,2023-09-25,Premium,2023-09-30,54,57.6,Tablet,45-54,Japan,Action,0,9,Decreasing,1
7982,2023-06-13,Premium,2023-06-30,31,25.4,Smart TV,55-64,Canada,Sci-Fi,0,10,Decreasing,1
7983,2023-07-27,Premium,2023-08-21,68,105.8,Mobile,18-24,Japan,Romance,3,4,Increasing,3
7984,2023-05-12,Free,,54,80.5,Desktop,45-54,Germany,Comedy,2,5,Increasing,0
7985,2023-09-04,Premium,2023-09-08,108,143.5,Smart TV,25-34,Spain,Comedy,4,6,Stable,2
7986,2023-05-08,Premium,2023-06-05,113,101.0,Desktop,65+,France,Comedy,3,6,Increasing,1
7987,2023-08-09,Premium,2023-08-11,39,44.0,Tablet,55-64,Canada,Action,1,7,Stable,1
7988,2023-05-07,Free,,154,184.4,Smart TV,55-64,USA,Comedy,0,8,Increasing,1
7989,2023-05-06,Free,,141,175.6,Smart TV,65+,Japan,Romance,1,2,Increasing,3
7990,2023-08-03,Premium,2023-08-12,46,80.0,Mobile,18-24,Spain,Romance,2,7,Stable,0
7991,2023-08-14,Premium,2023-08-26,98,147.7,Desktop,65+,Brazil,Drama,3,5,Stable,1
7992,2023-07-12,Free,,42,45.1,Mobile,45-54,Canada,Sci-Fi,5,0,Decreasing,1
7993,2023-05-08,Premium,2023-05-14,23,25.2,Desktop,35-44,Brazil,Comedy,0,8,Stable,1
7994,2023-09-11,Free,,54,55.4,Desktop,65+,Spain,Documentary,0,3,Increasing,0
7995,2023-05-16,Premium,2023-06-10,79,99.8,Smart TV,55-64,UK,Sci-Fi,0,7,Stable,2
7996,2023-08-01,Premium,2023-08-12,67,56.0,Mobile,25-34,France,Comedy,2,8,Increasing,2
7997,2023-04-18,Premium,2023-05-16,67,87.9,Tablet,18-24,Germany,Documentary,4,5,Decreasing,1
7998,2023-08-16,Premium,2023-09-07,108,112.9,Smart TV,65+,Brazil,Sci-Fi,5,4,Stable,4
7999,2023-07-10,Premium,2023-08-09,155,203.3,Smart TV,45-54,Japan,Comedy,2,5,Increasing,5
8000,2023-04-21,Premium,2023-05-06,33,42.4,Tablet,25-34,Germany,Comedy,0,9,Decreasing,1
8001,2023-08-19,Premium,2023-08-20,132,203.3,Smart TV,65+,Canada,Romance,4,6,Decreasing,4
8002,2023-07-22,Premium,2023-08-17,45,52.4,Desktop,35-44,Japan,Action,4,5,Decreasing,2
8003,2023-04-17,Premium,2023-05-06,158,214.1,Smart TV,18-24,Germany,Drama,5,2,Increasing,6
8004,2023-06-22,Premium,2023-07-19,164,166.5,Tablet,25-34,Canada,Drama,1,9,Increasing,7
8005,2023-05-26,Free,,90,113.5,Desktop,35-44,Canada,Documentary,2,0,Increasing,1
8006,2023-04-23,Premium,2023-04-30,22,40.6,Mobile,18-24,USA,Romance,1,8,Decreasing,0
8007,2023-08-11,Premium,2023-08-23,70,89.5,Desktop,18-24,Germany,Sci-Fi,5,2,Decreasing,1
8008,2023-07-16,Premium,2023-07-26,73,75.2,Tablet,45-54,UK,Comedy,3,7,Decreasing,1
8009,2023-09-29,Free,,128,167.3,Smart TV,45-54,Japan,Romance,1,5,Increasing,1
8010,2023-06-16,Premium,2023-06-19,13,27.4,Mobile,65+,Canada,Comedy,3,6,Stable,0
8011,2023-05-20,Premium,2023-05-29,54,63.5,Mobile,35-44,Australia,Documentary,3,4,Increasing,2
8012,2023-09-01,Premium,2023-09-29,94,103.7,Tablet,25-34,UK,Comedy,1,7,Decreasing,3
8013,2023-07-27,Premium,2023-08-15,109,115.0,Tablet,55-64,Australia,Drama,3,6,Decreasing,2
8014,2023-07-10,Premium,2023-07-19,156,157.2,Tablet,25-34,Canada,Action,5,4,Increasing,5
8015,2023-05-07,Premium,2023-05-29,2,16.8,Mobile,45-54,Italy,Documentary,0,10,Increasing,0
8016,2023-07-06,Free,,100,116.3,Desktop,45-54,Brazil,Documentary,1,6,Stable,4
8017,2023-09-19,Free,,82,80.5,Tablet,65+,UK,Documentary,3,6,Stable,3
8018,2023-04-25,Premium,2023-05-12,49,71.7,Mobile,18-24,Italy,Documentary,3,6,Stable,2
8019,2023-06-16,Premium,2023-06-23,66,82.2,Tablet,25-34,Japan,Comedy,4,4,Decreasing,1
8020,2023-04-03,Premium,2023-05-01,80,90.6,Tablet,18-24,USA,Comedy,2,6,Increasing,2
8021,2023-08-07,Premium,2023-09-01,63,93.2,Tablet,18-24,Australia,Romance,1,6,Stable,2
8022,2023-05-19,Premium,2023-06-13,92,146.9,Desktop,65+,Australia,Drama,1,7,Increasing,1
8023,2023-08-09,Premium,2023-09-08,89,120.3,Desktop,25-34,France,Drama,5,5,Stable,2
8024,2023-06-04,Premium,2023-06-29,121,155.5,Desktop,65+,Spain,Action,1,9,Increasing,2
8025,2023-07-06,Premium,2023-07-29,45,37.1,Tablet,35-44,Canada,Romance,4,6,Decreasing,0
8026,2023-06-05,Premium,2023-06-18,79,101.7,Desktop,35-44,France,Documentary,0,8,Increasing,1
8027,2023-07-15,Premium,2023-07-19,55,43.1,Mobile,35-44,France,Documentary,4,6,Increasing,2
8028,2023-04-18,Free,,39,35.8,Desktop,45-54,Japan,Sci-Fi,1,6,Stable,1
8029,2023-04-14,Premium,2023-05-03,137,194.0,Desktop,65+,Canada,Romance,0,7,Increasing,6
8030,2023-08-21,Free,,35,63.4,Smart TV,18-24,Australia,Action,3,0,Decreasing,1
8031,2023-05-07,Premium,2023-05-12,16,17.0,Tablet,55-64,Italy,Comedy,2,7,Stable,0
8032,2023-05-16,Premium,2023-06-10,144,163.5,Smart TV,65+,Japan,Sci-Fi,2,8,Increasing,2
8033,2023-09-29,Free,,1,4.8,Mobile,35-44,Germany,Comedy,5,0,Decreasing,0
8034,2023-09-10,Premium,2023-09-29,63,71.1,Desktop,55-64,USA,Documentary,1,9,Decreasing,1
8035,2023-06-07,Premium,2023-07-01,75,99.6,Tablet,35-44,France,Documentary,5,3,Decreasing,0
8036,2023-08-19,Premium,2023-08-20,132,163.9,Smart TV,18-24,Germany,Sci-Fi,5,3,Stable,4
8037,2023-05-20,Free,,89,107.6,Tablet,65+,Italy,Action,3,3,Decreasing,2
8038,2023-06-24,Premium,2023-07-16,42,64.8,Desktop,35-44,Spain,Drama,4,5,Decreasing,1
8039,2023-08-10,Premium,2023-08-29,137,134.5,Desktop,18-24,Brazil,Action,3,4,Increasing,2
8040,2023-09-04,Premium,2023-09-28,57,71.6,Smart TV,25-34,Japan,Action,0,7,Increasing,1
8041,2023-08-23,Premium,2023-08-30,113,116.8,Desktop,25-34,Italy,Action,1,8,Stable,2
8042,2023-04-27,Premium,2023-05-18,125,175.7,Mobile,35-44,Brazil,Drama,5,5,Increasing,3
8043,2023-05-17,Premium,2023-05-22,50,77.7,Mobile,25-34,Canada,Comedy,3,5,Increasing,0
8044,2023-09-17,Free,,4,0.1,Mobile,18-24,Australia,Documentary,0,10,Increasing,0
8045,2023-09-10,Premium,2023-09-22,80,114.3,Desktop,35-44,Canada,Romance,5,2,Decreasing,1
8046,2023-05-20,Free,,22,18.7,Mobile,18-24,Italy,Action,1,7,Stable,0
8047,2023-07-14,Premium,2023-07-20,66,100.5,Tablet,45-54,France,Drama,3,6,Stable,3
8048,2023-05-29,Premium,2023-05-31,124,128.0,Desktop,25-34,Germany,Sci-Fi,1,9,Increasing,1
8049,2023-06-04,Premium,2023-06-15,22,31.1,Desktop,65+,USA,Romance,5,3,Decreasing,0
8050,2023-09-18,Premium,2023-09-30,56,71.5,Desktop,18-24,Australia,Documentary,0,8,Increasing,2
8051,2023-07-05,Premium,2023-07-09,89,113.5,Tablet,18-24,USA,Drama,0,9,Stable,1
8052,2023-07-04,Premium,2023-07-20,94,136.5,Mobile,25-34,Japan,Action,2,7,Stable,4
8053,2023-06-04,Premium,2023-06-26,113,144.1,Mobile,18-24,USA,Drama,5,4,Increasing,2
8054,2023-04-26,Premium,2023-05-04,40,65.9,Desktop,25-34,Japan,Romance,5,3,Decreasing,1
8055,2023-04-25,Premium,2023-04-29,143,207.6,Desktop,18-24,Brazil,Action,5,2,Increasing,1
8056,2023-08-16,Premium,2023-09-14,14,21.6,Mobile,45-54,Germany,Romance,0,10,Increasing,0
8057,2023-07-05,Free,,72,91.2,Mobile,18-24,Canada,Documentary,5,0,Decreasing,0
8058,2023-06-28,Premium,2023-07-13,23,34.1,Mobile,35-44,UK,Comedy,0,9,Stable,1
8059,2023-05-23,Premium,2023-06-18,43,38.9,Mobile,55-64,Brazil,Action,5,2,Decreasing,1
8060,2023-09-26,Premium,2023-09-28,66,83.2,Desktop,65+,USA,Drama,5,5,Stable,2
8061,2023-07-07,Premium,2023-07-10,55,87.1,Smart TV,18-24,Australia,Sci-Fi,1,9,Increasing,2
8062,2023-04-04,Free,,27,24.4,Tablet,45-54,USA,Sci-Fi,0,8,Decreasing,1
8063,2023-05-10,Free,,46,46.1,Desktop,18-24,Australia,Romance,0,10,Stable,0
8064,2023-05-02,Free,,12,6.9,Mobile,18-24,Germany,Romance,5,0,Increasing,0
8065,2023-07-12,Premium,2023-08-03,60,95.1,Smart TV,25-34,France,Action,5,4,Stable,1
8066,2023-04-15,Free,,62,83.5,Desktop,18-24,Canada,Comedy,4,3,Increasing,2
8067,2023-05-28,Free,,43,52.0,Smart TV,55-64,Spain,Drama,5,0,Decreasing,0
8068,2023-09-16,Free,,41,31.8,Mobile,55-64,Canada,Sci-Fi,5,3,Increasing,1
8069,2023-06-14,Free,,51,79.1,Mobile,45-54,Canada,Documentary,1,3,Decreasing,1
8070,2023-07-21,Premium,2023-07-31,92,73.5,Smart TV,18-24,Spain,Sci-Fi,3,6,Stable,4
8071,2023-06-14,Premium,2023-07-08,90,92.5,Tablet,45-54,UK,Action,3,6,Increasing,4
8072,2023-07-21,Premium,2023-08-20,43,63.2,Tablet,18-24,Australia,Drama,2,8,Decreasing,1
8073,2023-06-21,Premium,2023-06-22,105,144.1,Desktop,55-64,Spain,Drama,4,5,Decreasing,2
8074,2023-09-09,Free,,48,53.8,Smart TV,18-24,UK,Documentary,0,1,Decreasing,1
8075,2023-06-24,Premium,2023-07-07,95,143.7,Mobile,45-54,Italy,Drama,5,4,Increasing,1
8076,2023-08-28,Premium,2023-09-02,98,97.0,Desktop,65+,Australia,Sci-Fi,3,5,Increasing,3
8077,2023-09-25,Free,,24,27.0,Mobile,35-44,UK,Documentary,2,0,Stable,1
8078,2023-08-16,Premium,2023-08-19,60,60.7,Smart TV,35-44,Canada,Action,2,7,Increasing,2
8079,2023-08-01,Premium,2023-08-23,70,93.2,Smart TV,65+,Brazil,Documentary,3,7,Stable,2
8080,2023-04-26,Premium,2023-05-22,24,37.2,Smart TV,25-34,Canada,Documentary,5,3,Stable,0
8081,2023-08-18,Premium,2023-09-01,51,59.3,Mobile,55-64,Canada,Romance,5,5,Stable,1
8082,2023-05-02,Free,,38,59.9,Smart TV,55-64,UK,Comedy,0,0,Decreasing,1
8083,2023-07-27,Premium,2023-08-15,60,67.8,Tablet,25-34,UK,Drama,5,3,Stable,1
8084,2023-07-08,Premium,2023-08-01,43,44.1,Desktop,18-24,Germany,Action,3,6,Stable,1
8085,2023-05-02,Premium,2023-05-10,53,70.6,Smart TV,55-64,Italy,Sci-Fi,2,8,Decreasing,0
8086,2023-05-18,Premium,2023-06-08,85,114.2,Tablet,18-24,Brazil,Drama,5,4,Decreasing,3
8087,2023-08-10,Premium,2023-08-27,66,89.2,Mobile,25-34,Spain,Drama,5,2,Decreasing,1
8088,2023-06-05,Premium,2023-06-15,83,109.6,Tablet,35-44,Japan,Romance,1,6,Decreasing,3
8089,2023-06-01,Free,,70,110.8,Smart TV,65+,Brazil,Romance,3,0,Increasing,1
8090,2023-04-13,Premium,2023-04-29,32,46.9,Tablet,45-54,Italy,Drama,1,9,Stable,1
8091,2023-09-12,Free,,13,23.1,Desktop,45-54,France,Action,4,0,Decreasing,0
8092,2023-04-18,Premium,2023-04-22,13,23.7,Desktop,18-24,Spain,Action,2,7,Decreasing,0
8093,2023-09-09,Free,,94,91.2,Desktop,35-44,Japan,Romance,4,0,Increasing,1
8094,2023-04-28,Premium,2023-05-06,28,40.3,Mobile,25-34,UK,Romance,3,5,Increasing,0
8095,2023-07-13,Premium,2023-07-14,87,103.3,Tablet,55-64,Italy,Documentary,0,10,Stable,1
8096,2023-06-20,Premium,2023-06-23,67,72.2,Mobile,18-24,Canada,Drama,4,3,Decreasing,1
8097,2023-06-28,Premium,2023-07-03,23,54.8,Mobile,65+,Brazil,Comedy,4,3,Decreasing,0
8098,2023-09-17,Free,,45,65.2,Desktop,65+,Spain,Action,2,5,Decreasing,0
8099,2023-07-10,Premium,2023-07-21,111,166.7,Smart TV,65+,France,Romance,0,8,Stable,2
8100,2023-07-23,Premium,2023-08-15,97,147.2,Mobile,18-24,Canada,Sci-Fi,0,9,Stable,2
8101,2023-09-29,Premium,2023-09-30,40,47.2,Tablet,55-64,USA,Sci-Fi,4,3,Decreasing,0
8102,2023-09-17,Premium,2023-09-18,35,55.1,Mobile,25-34,Italy,Drama,5,4,Decreasing,1
8103,2023-07-21,Premium,2023-08-01,112,157.7,Smart TV,55-64,USA,Drama,1,6,Increasing,4
8104,2023-05-17,Free,,13,13.7,Tablet,25-34,Germany,Romance,1,6,Decreasing,0
8105,2023-07-12,Free,,134,154.0,Mobile,55-64,UK,Comedy,2,7,Increasing,3
8106,2023-07-29,Free,,12,30.1,Mobile,25-34,Canada,Action,1,2,Decreasing,0
8107,2023-09-02,Free,,23,32.4,Mobile,18-24,USA,Drama,2,4,Decreasing,0
8108,2023-04-12,Premium,2023-04-16,85,87.6,Mobile,65+,Spain,Drama,5,4,Decreasing,4
8109,2023-07-18,Premium,2023-07-29,102,138.3,Desktop,25-34,Canada,Comedy,5,5,Stable,3
8110,2023-09-09,Premium,2023-09-27,131,182.0,Smart TV,25-34,Japan,Action,5,5,Increasing,6
8111,2023-09-10,Premium,2023-09-26,100,114.0,Desktop,65+,Brazil,Comedy,2,5,Stable,2
8112,2023-08-15,Free,,45,41.4,Smart TV,18-24,Spain,Documentary,5,3,Stable,2
8113,2023-05-15,Free,,111,149.1,Smart TV,25-34,Spain,Action,0,10,Stable,4
8114,2023-06-21,Premium,2023-07-05,16,23.6,Mobile,25-34,Japan,Comedy,0,10,Increasing,0
8115,2023-09-01,Free,,67,73.7,Mobile,65+,USA,Comedy,1,7,Stable,1
8116,2023-05-30,Premium,2023-06-15,58,84.5,Desktop,45-54,Australia,Drama,0,9,Increasing,1
8117,2023-06-28,Free,,29,28.8,Desktop,55-64,Spain,Action,1,8,Stable,0
8118,2023-07-01,Premium,2023-07-15,8,12.1,Tablet,45-54,Italy,Sci-Fi,3,5,Decreasing,0
8119,2023-06-15,Premium,2023-07-01,56,66.6,Desktop,55-64,Brazil,Documentary,5,2,Increasing,1
8120,2023-08-30,Free,,36,41.4,Mobile,55-64,Spain,Sci-Fi,5,1,Stable,1
8121,2023-07-29,Premium,2023-08-09,43,38.9,Tablet,25-34,USA,Romance,5,3,Increasing,1
8122,2023-04-22,Premium,2023-05-08,49,69.9,Smart TV,35-44,USA,Action,5,4,Decreasing,1
8123,2023-07-31,Free,,94,88.8,Tablet,55-64,Japan,Romance,1,8,Decreasing,1
8124,2023-05-23,Premium,2023-06-09,104,144.1,Mobile,25-34,Australia,Sci-Fi,4,6,Increasing,3
